phi,ani_angle,ani_ratio,convergence
0.599030296043393,0.367420596139432,1.83496764915604,0
0.619190105994039,0.328525058992601,1.88332998747042,0
0.637890640616016,0.285683194314834,1.91559082580252,0
0.876454040439867,0.0822865237542161,1.43003260053227,0
0.973217186935137,0.16358286491505,1.30923514172564,0
1.03482601612975,0.0440259520146322,1.37302937093718,0
1.19691020688567,2.99360738256716,1.38988702283296,0
1.41239362539735,2.90072264510216,1.32637013346568,0
1.55597012779336,2.7143447284506,1.17841964504345,0
1.57616345869299,2.64144972396866,1.19436473134548,0
1.53969519393728,2.62503684867422,1.20645196787885,0
1.47603299854132,2.74786855178597,1.72582111267519,0
1.47033257528522,2.71065990457925,1.7089213075792,0
1.47219912479233,2.70296828185384,1.68243702280446,0
1.52757097051046,3.00135495759493,1.921911545346,0
1.46125175057033,3.10625223001328,3.87150808346594,0
0.509357505504259,0.610768031080214,2.63228270214734,0
0.538777280528614,0.596717311826958,2.50810370077076,0
0.567204545830908,0.562496049911101,2.4632779535395,0
0.590694975492651,0.535052243049901,2.48730767971575,0
0.613120568315626,0.504781599432598,2.50253187325727,0
0.633907105172136,0.474479603229215,2.50513414698518,0
0.921845003788375,0.150182692792065,1.39355457693934,0
1.03815781433156,0.258160174280115,1.21437005168659,0
1.10390538133948,0.121993022282687,1.24339564426707,0
